date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:57:31	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:57:31%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/CST5)
12:57:31	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:57:32%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/CST5)
12:57:34	40219/40219	---M--	200	added ('OK')	image/jpeg	etag:%229d1b-578479f0d1880%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/leak1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/leak1.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:39	49483/49483	---M--	200	added ('OK')	image/jpeg	etag:%22c14b-5785b459fa240%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/blistering1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/blistering1.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:41	360640/360640	---M--	200	added ('OK')	image/jpeg	etag:%22580c0-5784792980240%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/roofingdanger.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/roofingdanger.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:43	53366/53366	---M--	200	added ('OK')	image/jpeg	etag:%22d076-5785b4c4c9e40%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/stains.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/stains.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:46	58374/58374	---M--	200	added ('OK')	image/jpeg	etag:%22e406-5785b567ddf00%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/decay1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/decay1.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:46	47404/47404	---M--	200	added ('OK')	image/jpeg	etag:%22b92c-5785b63d7d700%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/cracked.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/cracked.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:46	71171/71171	---M--	200	added ('OK')	image/jpeg	etag:%2211603-5785b6d14f3c0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/dirty.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/dirty.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:48	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.256.delayed	(from https://lebronconstruction.com/Roofing-Danger)
12:57:48	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.257.delayed	(from https://lebronconstruction.com/Roofing-Danger)
12:57:48	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.258.delayed	(from https://lebronconstruction.com/Roofing-Danger)
12:57:48	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.259.delayed	(from https://lebronconstruction.com/Roofing-Danger)
12:57:49	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:57:49%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/Roofing-Danger)
12:57:49	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:57:50%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/Roofing-Danger)
12:57:50	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:57:50%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/Roofing-Danger)
12:57:51	48892/48892	---M--	200	added ('OK')	image/jpeg	etag:%22befc-5785b72ec5040%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/excessive.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/excessive.jpg	(from https://lebronconstruction.com/Roofing-Danger)
12:57:53	6186/6186	---M--	200	added ('OK')	image/png	etag:%22182a-5933af288ef80%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/CertifiedIcon2.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/CertifiedIcon2.png	(from https://lebronconstruction.com/SH5)
12:57:59	162308/162308	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://lebronconstruction.com/imageserver/Textures/xMESlide-1.jpg.pagespeed.ic.iCpjdxfYAa.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/Textures/xMESlide-1.jpg.pagespeed.ic.iCpjdxfYAa.jpg	(from https://lebronconstruction.com/SH5)
12:58:05	39369/39369	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/AdminMedia/GAF/2017/xRoofSystem.png.pagespeed.ic.-a4D8JBjBo.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/GAF/2017/xRoofSystem.png.pagespeed.ic.-a4D8JBjBo.png	(from https://lebronconstruction.com/SH5)
12:58:20	5780/5780	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/xWarrantyIcon2.png.pagespeed.ic.HE934jDkPa.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/xWarrantyIcon2.png.pagespeed.ic.HE934jDkPa.png	(from https://lebronconstruction.com/SH5)
12:58:23	35428/35428	---M--	200	added ('OK')	image/jpeg	etag:%228a64-59355d0e93180%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/3tab1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/3tab1.jpg	(from https://lebronconstruction.com/SH5)
12:58:25	40571/40571	---M--	200	added ('OK')	image/jpeg	etag:%229e7b-59355d17285c0%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/TimberlineHD1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/TimberlineHD1.jpg	(from https://lebronconstruction.com/SH5)
12:58:26	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.264.delayed	(from https://lebronconstruction.com/SH5)
12:58:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.265.delayed	(from https://lebronconstruction.com/SH5)
12:58:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.266.delayed	(from https://lebronconstruction.com/SH5)
12:58:26	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.267.delayed	(from https://lebronconstruction.com/SH5)
12:58:26	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:27%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/SH5)
12:58:27	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:27%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/SH5)
12:58:28	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:28%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/SH5)
12:58:28	50694/50694	---M--	200	added ('OK')	image/jpeg	etag:%22c606-59355d144bf00%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/Designer1.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/Designer1.jpg	(from https://lebronconstruction.com/SH5)
12:58:28	5329/5329	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/UserMedia/gaf/2019/xCertifiedIcon2.png.pagespeed.ic.zX6QN7Rp2F.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/gaf/2019/xCertifiedIcon2.png.pagespeed.ic.zX6QN7Rp2F.png	(from https://lebronconstruction.com/RS5)
12:58:30	31668/31668	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://lebronconstruction.com/imageserver/AdminMedia/GAF/2017/xViewShingles.png.pagespeed.ic.adOrGyChqX.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/GAF/2017/xViewShingles.png.pagespeed.ic.adOrGyChqX.png	(from https://lebronconstruction.com/RS5)
12:58:33	197518/197518	---M--	200	added ('OK')	image/jpeg	etag:%223038e-558728fa49fc0%22	https://lebronconstruction.com/imageserver/AdminMedia/NewImages/Headers/1600x500/GAF-Roofing-glnwd.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/NewImages/Headers/1600x500/GAF-Roofing-glnwd.jpg	(from https://lebronconstruction.com/RS5)
12:58:34	24408/24408	---M--	200	added ('OK')	image/png	etag:%225f58-563b27ef70640%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/1-shinglesb.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/1-shinglesb.png	(from https://lebronconstruction.com/RS5)
12:58:40	653358/653358	---M--	200	added ('OK')	image/png	etag:%229f82e-563b26a66be00%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/HDR-System-C.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/HDR-System-C.png	(from https://lebronconstruction.com/RS5)
12:58:40	19043/19043	---M--	200	added ('OK')	image/png	etag:%224a63-563b27f8f9cc0%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/5-roof_ventsC.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/5-roof_ventsC.png	(from https://lebronconstruction.com/RS5)
12:58:41	17370/17370	---M--	200	added ('OK')	image/png	etag:%2243da-563b27f24cd00%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/2-roof_deckD.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/2-roof_deckD.png	(from https://lebronconstruction.com/RS5)
12:58:42	11192/11192	---M--	200	added ('OK')	image/png	etag:%222bb8-563b27f711840%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/5-leak_barriersb-1.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/5-leak_barriersb-1.png	(from https://lebronconstruction.com/RS5)
12:58:45	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.275.delayed	(from https://lebronconstruction.com/RS5)
12:58:45	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.276.delayed	(from https://lebronconstruction.com/RS5)
12:58:45	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.277.delayed	(from https://lebronconstruction.com/RS5)
12:58:45	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.278.delayed	(from https://lebronconstruction.com/RS5)
12:58:45	22007/22007	---M--	200	added ('OK')	image/png	etag:%2255f7-563b27f435180%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/4-starter_stripb.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/4-starter_stripb.png	(from https://lebronconstruction.com/RS5)
12:58:45	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:46%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.htm	(from https://lebronconstruction.com/RS5)
12:58:45	25359/25359	---M--	200	added ('OK')	image/png	etag:%22630f-563b27fbd6380%22	https://lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/6-ridge_capc.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/UserMedia/ywpgallery/GAF/2018/6-ridge_capc.png	(from https://lebronconstruction.com/RS5)
12:58:46	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:46%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/RS5)
12:58:46	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:46%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/RS5)
12:58:46	1701/1701	---M-Z	200	added ('OK')	text/css	etag:%226a5-61f6cfd4d3cdd%22	https://lebronconstruction.com/css/WRNTY5.css	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/css/WRNTY5.css	(from https://lebronconstruction.com/WRNTY5)
12:58:52	0/-1	---M--	302	error ('')			https://lebronconstruction.com/Home.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Home.280.delayed	(from https://lebronconstruction.com/WRNTY5)
12:58:52	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Roofing-Services-11-11.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Roofing-Services-11-11.281.delayed	(from https://lebronconstruction.com/WRNTY5)
12:58:52	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Remodeling-Services.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Remodeling-Services.282.delayed	(from https://lebronconstruction.com/WRNTY5)
12:58:52	0/-1	---M--	301	error ('')			https://lebronconstruction.com/Financing_3.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Financing_3.283.delayed	(from https://lebronconstruction.com/WRNTY5)
12:58:57	340/340	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:57%20GMT	https://lebronconstruction.com/Testimonials.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Testimonials.284.delayed	(from https://lebronconstruction.com/WRNTY5)
12:58:59	342/342	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:58:58%20GMT	https://lebronconstruction.com/Online_Coupons.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Online_Coupons.htm	(from https://lebronconstruction.com/WRNTY5)
12:59:03	338/338	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2028%20Aug%202024%2016:59:00%20GMT	https://lebronconstruction.com/Contact-Us.htm	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/Contact-Us.htm	(from https://lebronconstruction.com/WRNTY5)
12:59:07	634316/634316	---M--	200	added ('OK')	image/png	etag:%229adcc-5b06103d28d80%22	https://lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/Shingle%20and%20Accessory%20Limited%20Warranty.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/Shingle%20and%20Accessory%20Limited%20Warranty.png	(from https://lebronconstruction.com/WRNTY5)
12:59:07	640409/640409	---M--	200	added ('OK')	image/png	etag:%229c599-5b06103c34b40%22	https://lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/Roofing%20System%20Limited%20Warranty.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/Roofing%20System%20Limited%20Warranty.png	(from https://lebronconstruction.com/WRNTY5)
12:59:08	63338/63338	---M--	200	added ('OK')	image/jpeg	etag:%22f76a-5be4f431552c1%22	https://lebronconstruction.com/imageFolder/SliderImages/980x220/OwensCorning/Owens-TraditionalHD-2015.jpg	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageFolder/SliderImages/980x220/OwensCorning/Owens-TraditionalHD-2015.jpg	(from https://lebronconstruction.com/Architectural-Series)
12:59:08	618389/618389	---M--	200	added ('OK')	image/png	etag:%2296f95-5b06103b40900%22	https://lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/System%20Plus.png	C:/Users/User/Downloads/pages%20copy/lebron%20inc/lebronconstruction.com/imageserver/AdminMedia/GAF/2020/WarrantyIcons/System%20Plus.png	(from https://lebronconstruction.com/WRNTY5)
